x1,x2,y
-4.80758360710427,8.10022807305254,1.0
-5.773537550146037,4.399015433953053,0.0
-5.117301347861538,8.155429800917679,1.0
-4.217907966621757,7.942193355371213,1.0
-5.061446343534593,7.771073289676378,1.0
-4.532179212674784,7.937559743327718,1.0
-5.513190747177609,4.094822569097008,0.0
-4.451579473000495,7.363184134579281,1.0
-5.211923009828065,7.620547410612003,1.0
-5.034603419458146,8.084437327473994,1.0
-5.108663467201762,7.7500736129839245,1.0
-5.008678762927268,3.7933056011283854,0.0
-5.039682053371374,7.04094697633916,1.0
-5.723219986648115,4.962726469342339,0.0
-5.204114265645762,5.054865972803478,0.0
-5.34324777792842,3.995669510035268,0.0
-3.978986785513179,8.203994970183857,1.0
-5.78319735580501,4.546729863546888,0.0
-4.547331584275637,7.217731695804058,1.0
-5.10957474148337,8.258190930868123,1.0
-5.556109936120923,3.7660491276221943,0.0
-5.515996923515621,4.054934647641524,0.0
-4.149526194976099,7.055148986254014,1.0
-5.08724131407853,4.143851956592446,0.0
-5.8996186190470965,4.681525646407891,0.0
-4.901609955177159,7.309523551812231,1.0
-4.422674412676149,7.897361443197706,1.0
-6.003707908602127,4.2273660844092475,0.0
-4.541324670788911,7.1580697209700315,1.0
-4.317942430981604,7.42885692055179,1.0
-3.748050966217995,7.623751408368093,1.0
-4.375726970768774,3.407411520223268,0.0
-3.870076508353744,7.7603710489362285,1.0
-4.545270081094142,8.417883365246702,1.0
-5.3072292451649705,3.824836211624921,0.0
-5.582059573614898,3.6027650958675252,0.0
-4.558292692968293,8.477319572527708,1.0
-5.122856138871304,7.613532097202157,1.0
-4.808662077927176,8.318882180892402,1.0
-4.284048883987932,7.976228623135208,1.0
-4.077044175748143,8.181590393469628,1.0
-4.812541269986025,4.80210401761265,0.0
-4.681396383114865,7.455350830103943,1.0
-5.690938537408439,3.680642892576593,0.0
-4.4664784763212095,7.506843614244572,1.0
-5.9842594532153015,3.746757972209151,0.0
-4.787407435173328,8.172343268349687,1.0
-5.507860935209796,3.703508563161941,0.0
-5.85856126688703,3.8144360205516623,0.0
-4.7784330398739625,8.044826098798831,1.0
-5.044192388532338,3.6518485844194246,0.0
-6.011037332600981,4.804936121308383,0.0
-5.508790766667421,3.566648333356828,0.0
-4.80842702222254,4.189967458249379,0.0
-5.0756857248438765,8.783825320937233,1.0
-5.512519080657661,4.367836997685129,0.0
-5.602651575277521,4.016163497887337,0.0
-5.49162226639821,4.112104287226916,0.0
-6.099274337763063,3.7686046073081165,0.0
-5.192102175182509,4.180654145976212,0.0
-5.1566631923268655,7.672130342999084,1.0
-5.465763048062557,4.237542054762946,0.0
-5.999403455935887,4.053523756271483,0.0
-5.173010937956617,4.7252561215535325,0.0
-4.16164574421687,8.195786887750339,1.0
-5.992730065478005,4.144570988108137,0.0
-4.744790852871403,7.397367707588329,1.0
-5.262305616836462,3.9836667752420962,0.0
-6.234271329837858,7.7127960261122555,1.0
-5.361826891258753,3.813102372521906,0.0
-4.8796968518683865,8.00785526749811,1.0
-4.345816886454878,7.6658072208168395,1.0
-4.717799597273937,7.698327508928492,1.0
-5.841748641559506,3.7858004884927543,0.0
-4.199403171293334,7.5436865929818095,1.0
-3.7679235381819596,7.911484037032776,1.0
-4.739645595557822,7.05873802228576,1.0
-4.9007633455503665,7.0762828007789125,1.0
-5.365032875088377,5.348928926156855,0.0
-5.168235479690455,6.911143665685509,1.0
-4.368305344989551,6.961866620234439,1.0
-6.148396321966106,4.046988557894691,0.0
-4.6030965860179345,7.162872293308968,1.0
-5.537689220741749,4.111287260461976,0.0
-4.588039145378056,7.313746400385569,1.0
-5.287632078051767,4.132703530706235,0.0
-4.2007812835640665,7.69606228911395,1.0
-5.724486617718974,4.395265256735544,0.0
-3.9181911599790524,7.015368038691631,1.0
-5.412049264606104,3.777719434711161,0.0
-4.474192605045159,8.435970810843886,1.0
-5.7229045232220725,4.213796238497597,0.0
-5.161870196036144,4.064376237600084,0.0
-5.421519409804198,3.8628532783455616,0.0
-4.727545784938742,6.50589499101523,1.0
-4.509270278888637,7.953050724168232,1.0
-5.364901877727185,4.220841034028149,0.0
-4.7974101408985055,3.9902428618390444,0.0
-4.869599673624586,4.393492517321493,0.0
-5.631847528012517,3.9710427421398924,0.0
-4.67377690977514,8.039888157746256,1.0
-4.973515715715897,8.06507765235659,1.0
-5.563193653624963,3.9584358209243744,0.0
-5.037188310821448,4.124414433235781,0.0
-4.837382345709956,3.8301540035013337,0.0
-6.256500371542109,5.026039369637181,0.0
-4.498913856808196,7.349427854726169,1.0
-5.214072505378751,4.273588384208595,0.0
-4.30641949985794,4.200654732238752,0.0
-6.591986062922005,3.668234652753358,0.0
-4.633864437208765,7.521740998349667,1.0
-5.244383370298715,3.974437842020774,0.0
-5.580945694262,4.899816641223645,0.0
-5.50389738008825,4.139757980290308,0.0
-5.364085157442572,6.903049590199245,1.0
-4.614152189304193,7.615683129810023,1.0
-4.461012405642513,8.578374018395596,1.0
-5.0530928746209085,3.755257738055537,0.0
-4.2032513186261085,3.866021964131472,0.0
-5.419914209542571,4.838547898474085,0.0
-4.105417922035147,7.355002056778242,1.0
-5.106977339409462,8.227222925285934,1.0
-5.366350141041457,3.66259922979802,0.0
-3.822620628892993,7.597958463965284,1.0
-5.551614962332995,4.148229453717422,0.0
-5.5031589635664195,3.788991040050613,0.0
-6.1389033601691745,4.392080321691558,0.0
-5.516444655023904,7.9783083146319465,1.0
-3.4924001199032917,7.338283163636138,1.0
-4.587511888266648,7.300398173660218,1.0
-3.925223275911287,7.797346213593685,1.0
-5.561194065148975,4.467742187952504,0.0
-5.061492462364236,3.8662143661315427,0.0
-5.121257628560794,6.963166359256089,1.0
-5.789317862018029,4.018150030798455,0.0
-4.912795807757734,4.348141457380027,0.0
-4.89866309639214,8.140770447508507,1.0
-5.1334831001649865,7.787813471765851,1.0
-5.793280609777969,3.2743278480973252,0.0
-4.5008253132444915,7.895579056513703,1.0
-5.448425939554076,6.964013234997989,1.0
-3.909139286378227,7.469352995861853,1.0
-5.320597969759192,8.094697580980048,1.0
-4.310538676167071,6.959828711017018,1.0
-5.786716015636885,7.680925623955671,1.0
-3.882502548618632,7.292963079546854,1.0
-4.839193182918026,4.336874493130245,0.0
-4.808673382153051,4.373325626193222,0.0
-5.210081981143689,3.55535284528814,0.0
-4.542714032499322,3.6987133768385574,0.0
-4.438976171419495,7.6036619183803165,1.0
-5.198752273438431,7.4676531045345484,1.0
-5.551374850357315,7.6494402402609065,1.0
-4.417562303603301,7.807308430664501,1.0
-5.351705323550112,7.2312357096288755,1.0
-5.88182358036583,4.8041763673625795,0.0
-5.237064937159291,4.419778148167609,0.0
-4.504036270981155,8.099617267972894,1.0
-4.744244267604152,8.546230902847626,1.0
-5.688344011930007,5.2598581008723,0.0
-3.935169492106658,7.139088869717693,1.0
-3.385759850657694,8.558073186880257,1.0
-5.093017440741591,8.535856862885575,1.0
-5.816807280640621,4.146651115773136,0.0
-4.644674234744345,3.7603966226233805,0.0
-4.588242212371604,8.479854659549435,1.0
-4.260514873268708,8.676018804879988,1.0
-5.851225545766003,4.089454810460384,0.0
-4.4317373433564775,7.859543821750878,1.0
-3.7598317082165096,7.388062431272284,1.0
-5.281431501242257,4.737413375987986,0.0
-5.686860757844743,3.8805801062218395,0.0
-4.267491052462739,8.058293651654985,1.0
-4.325857215638346,7.7491646668506915,1.0
-4.257088016982935,7.916101250414979,1.0
-5.372803802659372,3.7710654656154143,0.0
-5.942905051083266,3.0619939617436893,0.0
-4.821306886745806,4.688432067016666,0.0
-3.9088561641249124,8.31842736725642,1.0
-4.705173020523787,8.04897921454203,1.0
-4.60006346143442,8.098638439065759,1.0
-4.7527540601831015,3.386409242192451,0.0
-6.161952367821956,4.225704783064008,0.0
-5.129721493820975,3.2762389150604316,0.0
-5.676519736521457,4.181311864294411,0.0
-5.211659390526587,3.5738404160823936,0.0
-3.440808945219434,8.139608058636902,1.0
-4.6333957072241985,7.546434959969225,1.0
-5.367152549708001,7.790649598615444,1.0
-5.231582685291705,4.067066313265858,0.0
-6.285650168518819,4.478657584442714,0.0
-3.3493867361361644,7.505378188676584,1.0
-4.839004396059659,7.926395585979927,1.0
-4.506028970870558,4.1674715751457985,0.0
-5.949144384791718,3.5394770964332185,0.0
-6.533468405202704,3.5414044213147537,0.0
-5.164534209046338,4.1398682713774875,0.0
-4.411906469985316,7.4472479055213,1.0
-4.877230903975104,3.785040980645071,0.0
-4.1340510964336215,8.011016793005421,1.0
-5.821453758905519,4.848219189189592,0.0
-4.393756309991639,7.1960938951242746,1.0
-5.956197626491018,7.601265592239734,1.0
-4.712657407337049,7.181453944675269,1.0
-4.675413781848153,7.631443822305545,1.0
-5.0189152608651835,7.4594694268638575,1.0
-6.06786585597466,2.9790229371510373,0.0
-4.931907397307862,4.272104728664521,0.0
-4.2910235363642775,7.3396375331833115,1.0
-5.535964138537517,4.367192894854377,0.0
-4.561492126864403,8.428609390706203,1.0
-4.488740657403985,4.915352983797197,0.0
-5.135910123241603,8.438235791416743,1.0
-4.781878075682483,7.719958485921363,1.0
-5.719713191608344,4.3833290086709,0.0
-4.907611809798795,5.335640061870735,0.0
-5.304880418755013,3.6669855365487414,0.0
-4.779825256424412,4.515746430065476,0.0
-6.156666055586068,3.621712984440057,0.0
-4.65658260110866,7.846023543218573,1.0
-5.659933761499839,3.851745637916799,0.0
-4.766077621983907,4.400024027734112,0.0
-5.191637305482014,7.70121703905075,1.0
-4.754846487534335,8.874121123056433,1.0
-4.132422638594042,7.405520225163293,1.0
-5.32653963930741,5.172892096591292,0.0
-4.751779782758928,8.082675726853742,1.0
-4.6109552298973036,7.452480572027895,1.0
-4.510753169673913,7.9589771752033105,1.0
-3.7058853462328103,7.187507642602397,1.0
-5.183355162654514,4.219615846888809,0.0
-4.623339984848492,8.176140748347407,1.0
-5.883599992001781,4.201091224426814,0.0
-3.01696351850481,8.117305999384858,1.0
-6.3995279140634995,5.026841678386003,0.0
-3.9453324454261383,7.795813311324284,1.0
-4.493579549637283,8.902446773496857,1.0
-5.78140466690082,4.25435809697916,0.0
-4.071760138013049,7.441143472827578,1.0
-4.946043060891469,8.671288540584355,1.0
-4.516988905946451,8.882292216295301,1.0
-4.7598889853249435,7.785047937801414,1.0
-5.259062454381456,7.5553927207985865,1.0
-4.469315086036985,7.640155660884077,1.0
-4.32587594504333,7.205680571745941,1.0
-5.419404703594158,4.464512972088429,0.0
-4.435493213669746,7.521218293976987,1.0
-4.413610736158667,8.126033663967691,1.0
-5.443909871644088,4.729327044247578,0.0
-4.381068173336602,8.021425762127777,1.0
-6.239574242800359,7.405117403027035,1.0
-4.797324795497582,7.70013399836917,1.0
-4.6598010133931815,8.460523522587739,1.0
-3.6510724029988175,8.430547627705003,1.0
-4.757307394080576,8.60593623530898,1.0
-5.0992912636156795,2.6105565190440414,0.0
-5.154834997361768,4.2484603466146975,0.0
-4.252653755444004,8.219019930950632,1.0
-5.572886655134977,3.2235894900016646,0.0
-5.942720284713646,8.082659137484727,1.0
-5.163437405045502,7.7684803363518915,1.0
-5.0630051661762,3.5592232430239754,0.0
-4.757141095438021,8.011673609766026,1.0
-4.757319138817124,7.398529372644061,1.0
-4.586642515612904,7.687299838284682,1.0
-3.9522171002524433,8.425702527332179,1.0
-5.543813742581024,4.000153777917762,0.0
-5.878955377494901,4.433602496664318,0.0
-4.8166233406956795,4.070529961944482,0.0
-5.1581204091305635,7.538823599769809,1.0
-5.999931877345051,3.5473409041637884,0.0
-5.217780343792936,4.1332560039764115,0.0
-5.617666077752552,3.517720787447357,0.0
-4.30381019746899,7.933928056595765,1.0
-6.254346546173748,3.843432241031762,0.0
-4.306558883558815,6.991036594188394,1.0
-6.049317904360821,4.3684845935742835,0.0
-6.001457441519065,2.5705285815037393,0.0
-5.6009392208972475,4.877087151272073,0.0
-3.665762927918619,8.108032282623117,1.0
-4.751517506547193,7.265665544718191,1.0
-4.193064722580217,7.852078020394594,1.0
-5.39612695759932,3.766992556520369,0.0
-5.23207579987921,3.8866034590193532,0.0
-4.96219800211394,8.1303962324171,1.0
-5.250005648393333,3.994183634124524,0.0
-4.555098081523134,7.423480210266004,1.0
-5.495854610774328,4.434594166427991,0.0
-4.974662614686982,4.989696946221735,0.0
-4.999975918137487,7.232999082333018,1.0
-4.865234711071004,8.338939095279889,1.0
-5.046636302770896,3.2314384027761984,0.0
-5.779255052544112,4.093488096572252,0.0
-5.02105675683228,7.984511950694079,1.0
-3.613748175351794,7.543580177363786,1.0
-5.369914812789411,4.010803222416203,0.0
-5.995910262436894,3.609308289194193,0.0
-5.835085507955288,4.288580256352583,0.0
-4.448924980502377,7.708486942310202,1.0
-5.929720082095176,4.81095877018246,0.0
-4.168335438344894,7.872863757681463,1.0
-5.5095223425674735,3.207455607379466,0.0
-4.802608796115087,7.523517555802108,1.0
-4.752343786431953,7.999627491889105,1.0
-5.900306147125839,4.2187537569044755,0.0
-4.916161044841494,5.326403086381629,0.0
-5.365453042376016,8.266580654642521,1.0
-5.507837112552486,3.892624397202587,0.0
-4.659719272950404,4.299660035849353,0.0
-5.281203265487381,7.41063801087158,1.0
-6.013636778302559,4.435429023430001,0.0
-6.000593558192423,5.37984432417414,0.0
-4.400647246215933,7.555910298993602,1.0
-4.931979243737177,4.801913076449475,0.0
-4.442008738113689,7.752150109607462,1.0
-5.308385685057889,7.912623712510579,1.0
-5.712939854171439,4.052842523952748,0.0
-5.967028285741328,3.9223078156894946,0.0
-4.987102803692648,5.624371542842359,0.0
-4.3486718226007275,7.952467335123583,1.0
-4.852490475313511,2.3299495254931557,0.0
-5.154004436745232,3.2112674450401033,0.0
-4.942418457473953,7.129796633473985,1.0
-4.604798141990965,8.483377574060611,1.0
-5.772484032561218,3.6187200420576557,0.0
-4.877068173057432,4.347186291249942,0.0
-4.77611808252552,7.558304558817656,1.0
-5.944352938717477,3.505041363809897,0.0
-3.697072512002988,8.008775631271705,1.0
-5.985776139373797,4.2478866158920985,0.0
-5.75022465527187,4.587545849821969,0.0
-5.507353637773168,4.497312863951005,0.0
-4.961459255103502,5.144743445584787,0.0
-4.037155262393731,7.363440327980893,1.0
-5.438828995624875,7.156789226729884,1.0
-5.116480632301057,3.8425633530566747,0.0
-5.338296535286401,8.269129224623498,1.0
-5.971585658877954,4.3081379750145015,0.0
-5.364547982005051,4.366280333877754,0.0
-5.705443412279362,4.35614293637727,0.0
-4.975066255039821,2.8979890059907296,0.0
-4.227031208760161,7.6322233552178,1.0
-4.582435822593374,4.826447773011907,0.0
-5.0005815657971775,3.639008180595379,0.0
-5.844086131951492,4.155319139997276,0.0
